ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Customer_Feedback
1293,1973,2n Cycle,Married,43050.0,1,0,3/18/2014,10,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,3,11,0,"Standard service, met my basic expectations."
1294,1977,PhD,Single,42997.0,1,1,12/7/2013,91,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,Delivery took a bit long but the items were acceptable.
1295,1963,PhD,Single,48918.0,1,1,4/12/2014,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,3,11,0,"Standard service, met my basic expectations."
1296,1954,Master,Together,60033.0,0,1,3/29/2014,28,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,3,11,0,Might buy again if there's a good discount.
1297,1978,PhD,Together,34043.0,1,0,10/25/2013,97,20,2,14,3,0,10,1,2,0,2,9,0,0,0,0,0,0,3,11,0,"It was okay, nothing special."
1298,1966,Graduation,Together,57811.0,0,1,6/24/2013,49,545,7,114,37,21,78,5,7,2,11,5,0,1,0,0,0,0,3,11,0,Might buy again if there's a good discount.
1299,1946,Graduation,Married,78569.0,0,0,2/19/2014,14,558,79,622,207,175,95,1,4,6,4,1,0,0,1,0,0,0,3,11,1,Excellent quality products and fast delivery!
1300,1978,Graduation,Single,7500.0,1,1,12/27/2012,5,6,5,4,13,4,25,4,2,1,3,6,0,0,0,0,0,0,3,11,0,"It was okay, nothing special."
1301,1971,Master,Together,157733.0,1,0,6/4/2013,37,39,1,9,2,0,8,0,1,0,1,1,0,0,0,0,0,0,3,11,0,Delivery took a bit long but the items were acceptable.
1302,1953,Graduation,Together,94384.0,0,0,3/4/2013,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,0,3,11,1,"Highly recommended, top-notch quality!"
1303,1985,2n Cycle,Married,23148.0,0,0,2/18/2014,83,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,3,11,0,"Average experience, products were fine."
1304,1970,Graduation,Divorced,44267.0,1,1,2/25/2013,48,183,5,65,3,5,49,5,5,2,4,9,0,0,0,0,0,0,3,11,0,"It was okay, nothing special."
1305,1979,Graduation,Married,71626.0,0,0,11/1/2012,94,546,72,376,94,145,72,1,5,5,8,3,0,1,0,0,0,0,3,11,0,Absolutely love the selection of wines and meats.
1306,1966,Graduation,Together,60894.0,0,1,6/28/2013,61,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,3,11,0,"Average experience, products were fine."
1307,1976,Graduation,Together,50200.0,1,1,4/3/2013,70,266,6,51,8,6,64,6,7,1,5,8,0,0,0,0,0,0,3,11,0,Delivery took a bit long but the items were acceptable.
1308,1965,PhD,Married,81051.0,0,0,5/23/2014,43,1142,29,249,38,29,14,1,5,5,12,2,0,1,1,0,0,0,3,11,0,Great customer service and very smooth experience.
1309,1982,Graduation,Married,65169.0,0,0,1/14/2014,23,1074,0,69,0,0,46,1,10,4,13,6,1,0,1,1,1,0,3,11,1,Great customer service and very smooth experience.
1310,1972,Graduation,Together,59868.0,0,1,7/22/2013,37,771,51,154,54,10,154,7,11,2,12,6,0,0,0,0,0,0,3,11,0,Absolutely love the selection of wines and meats.
1311,1960,PhD,Married,65695.0,0,1,1/31/2014,50,371,32,189,0,58,6,2,5,4,10,4,0,0,0,0,0,0,3,11,0,Might buy again if there's a good discount.
1312,1956,Master,Single,64857.0,0,0,11/23/2012,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,3,11,0,Absolutely love the selection of wines and meats.
1313,1965,Master,Together,45143.0,0,1,8/26/2013,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,3,11,0,Delivery took a bit long but the items were acceptable.
1314,1955,2n Cycle,Together,74805.0,0,1,11/6/2013,14,209,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0,0,3,11,0,"Standard service, met my basic expectations."
1315,1989,2n Cycle,Married,59060.0,1,0,1/11/2014,77,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,3,11,0,"Standard service, met my basic expectations."
1316,1962,PhD,Single,27238.0,1,1,4/20/2013,39,37,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0,0,3,11,0,Might buy again if there's a good discount.
1317,1965,Graduation,Together,47009.0,0,1,10/1/2013,89,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,3,11,0,Delivery took a bit long but the items were acceptable.
1318,1973,2n Cycle,Married,46094.0,1,1,6/10/2014,62,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0,"It was okay, nothing special."
1319,1972,Graduation,Married,40321.0,1,1,7/29/2013,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,3,11,0,Might buy again if there's a good discount.
1320,1984,Graduation,Together,37235.0,1,0,2/1/2014,68,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,3,11,0,"Average experience, products were fine."
1321,1960,Master,Married,81843.0,0,0,4/22/2013,13,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0,3,11,0,Will definitely be buying again. 5 stars.
1322,1958,Master,Together,46692.0,0,1,6/6/2013,37,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,3,11,0,Delivery took a bit long but the items were acceptable.
1323,1968,Graduation,Together,77382.0,0,1,1/7/2014,36,491,48,231,112,105,134,2,5,7,12,1,0,0,1,0,0,0,3,11,0,Absolutely love the selection of wines and meats.
1324,1977,Graduation,Single,37774.0,2,0,9/3/2012,28,173,8,107,7,2,176,4,7,2,3,9,1,0,0,0,0,1,3,11,1,Too many glitches when trying to checkout.
1325,1974,Basic,Married,18393.0,1,0,3/29/2014,2,7,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0,0,3,11,0,"It was okay, nothing special."
1326,1962,Master,Married,72828.0,0,1,2/14/2013,17,1205,0,235,19,14,205,6,6,3,13,7,0,0,0,0,0,0,3,11,0,Absolutely love the selection of wines and meats.
1327,1982,Graduation,Married,24711.0,0,0,4/18/2014,86,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,3,11,0,Delivery took a bit long but the items were acceptable.
1328,1975,PhD,Married,45503.0,1,0,9/25/2013,54,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,3,11,0,Delivery took a bit long but the items were acceptable.
1329,1982,Master,Single,6560.0,0,0,12/12/2013,2,67,11,26,4,3,262,0,1,0,1,17,0,0,0,0,0,0,3,11,0,"Average experience, products were fine."
1330,1945,PhD,Together,71604.0,0,0,11/17/2013,3,345,53,528,98,75,97,1,8,3,5,4,1,0,0,0,0,0,3,11,1,Will definitely be buying again. 5 stars.
1331,1979,Graduation,Married,27244.0,1,0,3/7/2014,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,3,11,0,"It was okay, nothing special."
1332,1969,Graduation,Married,48752.0,1,1,12/12/2012,8,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,0,3,11,1,Excellent quality products and fast delivery!
1333,1962,Graduation,Married,71434.0,0,1,9/18/2013,4,711,36,217,172,96,168,3,7,4,7,4,0,1,0,1,0,0,3,11,0,"Highly recommended, top-notch quality!"
1334,1948,Graduation,Single,90842.0,0,0,7/29/2013,57,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,3,11,0,Excellent quality products and fast delivery!
1335,1978,Master,Married,88097.0,1,0,8/18/2012,24,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,0,3,11,1,Will definitely be buying again. 5 stars.
1336,1975,Graduation,Married,51948.0,0,1,9/17/2013,51,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,3,11,0,Might buy again if there's a good discount.
1337,1982,Graduation,Together,71853.0,0,0,5/8/2013,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,3,11,0,Excellent quality products and fast delivery!
1338,1983,Master,Married,35876.0,0,0,4/20/2014,13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,3,11,0,Delivery took a bit long but the items were acceptable.
1339,1952,Graduation,Widow,40049.0,0,1,10/16/2013,23,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,3,11,0,"It was okay, nothing special."
1340,1982,Graduation,Single,39660.0,1,0,8/8/2012,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,0,3,11,1,Great customer service and very smooth experience.
1341,1962,Graduation,Together,50127.0,0,1,5/29/2014,88,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,3,11,0,"Average experience, products were fine."
1342,1977,Master,Married,43263.0,0,1,11/21/2012,2,262,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0,0,3,11,0,Delivery took a bit long but the items were acceptable.
1343,1949,Master,Married,62845.0,1,1,10/1/2012,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,3,11,1,Will definitely be buying again. 5 stars.
1344,1990,Graduation,Married,18929.0,0,0,2/16/2013,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,3,11,0,"Standard service, met my basic expectations."
1345,1982,Basic,Single,24367.0,1,0,3/20/2013,58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,3,11,0,"It was okay, nothing special."
1346,1975,Graduation,Single,33249.0,1,0,2/20/2013,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,3,11,0,"Standard service, met my basic expectations."
1347,1959,2n Cycle,Married,26887.0,0,1,2/10/2013,27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,3,11,0,"Average experience, products were fine."
1348,1983,PhD,Married,50150.0,0,0,6/20/2013,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,3,11,0,"Average experience, products were fine."
1349,1976,Graduation,Together,62061.0,0,1,8/31/2013,12,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,3,11,0,Delivery took a bit long but the items were acceptable.
1350,1962,PhD,Divorced,85696.0,0,0,5/3/2013,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,3,11,1,Absolutely love the selection of wines and meats.
1351,1956,PhD,Together,76542.0,0,0,3/30/2013,91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,3,11,0,Will definitely be buying again. 5 stars.
1352,1993,Graduation,Single,70515.0,0,0,10/21/2013,12,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,0,3,11,1,Excellent quality products and fast delivery!
1353,1987,Graduation,Together,18227.0,1,0,11/8/2012,21,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,3,11,0,"Worst customer service, the website is too slow."
1354,1965,Graduation,Married,69139.0,0,1,1/27/2014,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,3,11,0,Delivery took a bit long but the items were acceptable.
1355,1982,Graduation,Married,69109.0,0,0,11/9/2012,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,3,11,1,Will definitely be buying again. 5 stars.
1356,1962,Graduation,Single,69627.0,0,1,3/17/2013,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,3,11,0,Delivery took a bit long but the items were acceptable.
1357,1978,Graduation,Married,38136.0,1,0,4/22/2013,69,8,15,27,0,20,33,2,3,1,2,8,1,0,0,0,0,0,3,11,0,Delivery took a bit long but the items were acceptable.
1358,1946,PhD,Single,62159.0,0,0,4/28/2014,68,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,3,11,0,"It was okay, nothing special."
1359,1963,Graduation,Single,80695.0,0,0,12/29/2013,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,3,11,0,Absolutely love the selection of wines and meats.
1360,1971,Master,Single,33316.0,1,1,10/4/2013,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,3,11,0,Might buy again if there's a good discount.
1361,1968,Graduation,Together,58554.0,1,1,9/26/2012,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,3,11,0,Might buy again if there's a good discount.
1362,1992,Basic,Married,17256.0,1,0,11/23/2013,10,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,3,11,0,Might buy again if there's a good discount.
1363,1974,Graduation,Divorced,53034.0,1,1,5/30/2013,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,3,11,0,"It was okay, nothing special."
1364,1950,2n Cycle,Together,52203.0,0,0,7/31/2012,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,3,11,0,Might buy again if there's a good discount.
1365,1977,2n Cycle,Divorced,59601.0,0,1,7/25/2013,14,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,3,11,0,"Standard service, met my basic expectations."
1366,1958,Master,Single,75154.0,0,1,9/4/2012,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,3,11,1,"Highly recommended, top-notch quality!"
1367,1976,Graduation,Single,47025.0,0,1,11/7/2013,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,3,11,0,Might buy again if there's a good discount.
1368,1973,Graduation,Married,37971.0,1,0,11/25/2013,97,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,3,11,0,Might buy again if there's a good discount.
1369,1968,Master,Divorced,41335.0,1,0,12/26/2013,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,3,11,0,Delivery took a bit long but the items were acceptable.
1370,1958,Graduation,Married,67267.0,0,1,5/13/2014,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,3,11,0,"Average experience, products were fine."
1371,1975,Graduation,Single,57338.0,0,1,4/29/2014,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,3,11,0,"Standard service, met my basic expectations."
1372,1960,2n Cycle,Together,50523.0,1,1,12/25/2013,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,3,11,0,"It was okay, nothing special."
1373,1965,Master,Single,35791.0,2,1,5/6/2013,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,3,11,0,"Average experience, products were fine."
1374,1960,PhD,Divorced,50611.0,0,1,10/4/2012,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,3,11,0,"Average experience, products were fine."
1375,1969,PhD,Married,56242.0,0,1,3/3/2013,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,3,11,0,Might buy again if there's a good discount.
1376,1960,Graduation,Single,48904.0,0,1,12/2/2012,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,3,11,0,Might buy again if there's a good discount.
1377,1975,Graduation,Single,56243.0,1,2,12/30/2013,26,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,3,11,0,Delivery took a bit long but the items were acceptable.
1378,1985,Graduation,Married,21355.0,1,0,8/20/2013,5,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,0,3,11,1,Absolutely love the selection of wines and meats.
1379,1971,Master,Together,57420.0,0,1,6/25/2013,22,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0,3,11,0,"Standard service, met my basic expectations."
1380,1970,Master,Together,,0,1,4/1/2013,39,187,5,65,26,20,14,2,4,2,6,5,0,0,0,0,0,0,3,11,0,"Standard service, met my basic expectations."
1381,1955,Master,Divorced,46390.0,0,1,5/5/2014,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,3,11,0,"Average experience, products were fine."
1382,1956,2n Cycle,Together,54342.0,1,1,7/3/2013,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,3,11,0,"It was okay, nothing special."
1383,1958,Graduation,Together,,1,1,9/3/2012,87,19,4,12,2,2,6,1,1,0,3,5,0,0,0,0,0,0,3,11,0,"Standard service, met my basic expectations."
1384,1964,2n Cycle,Single,,1,1,1/12/2014,49,5,1,9,2,0,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0,Delivery took a bit long but the items were acceptable.
1385,1973,Graduation,Married,20895.0,1,0,10/6/2012,24,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,3,11,0,"Average experience, products were fine."
1386,1948,Graduation,Married,92344.0,0,0,1/15/2014,9,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,3,11,0,Excellent quality products and fast delivery!
1387,1972,PhD,Together,,1,0,3/2/2014,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,"Average experience, products were fine."
1388,1976,2n Cycle,Together,26907.0,1,1,8/20/2013,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,3,11,0,Might buy again if there's a good discount.
1389,1980,Graduation,Together,44964.0,1,1,12/16/2012,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,3,11,0,Might buy again if there's a good discount.
1390,1979,Graduation,Together,75507.0,0,0,5/2/2014,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,3,11,0,Will definitely be buying again. 5 stars.
1391,1972,Master,Married,53761.0,1,1,10/11/2013,7,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,3,11,0,"Average experience, products were fine."
1392,1973,Graduation,Together,22682.0,1,0,10/3/2013,51,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,3,11,0,"It was okay, nothing special."
1393,1972,PhD,Together,38887.0,1,0,3/2/2014,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,"Average experience, products were fine."
1394,1975,2n Cycle,Single,41658.0,1,1,11/9/2012,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,3,11,0,"It was okay, nothing special."
1395,1972,PhD,Married,29791.0,1,0,5/15/2014,21,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,3,11,0,"Average experience, products were fine."
1396,1956,Master,Married,63915.0,0,2,7/30/2013,2,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,3,11,0,"It was okay, nothing special."
1397,1974,Graduation,Divorced,39996.0,1,1,5/22/2014,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,3,11,0,Might buy again if there's a good discount.
1398,1972,Graduation,Divorced,26759.0,1,0,2/7/2014,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,3,11,0,"It was okay, nothing special."
1399,1968,Master,Divorced,63841.0,0,1,4/21/2013,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,3,11,0,"It was okay, nothing special."
1400,1969,PhD,Married,51039.0,1,1,12/10/2012,11,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,3,11,0,"Average experience, products were fine."
1401,1961,Graduation,Married,60544.0,1,1,8/25/2012,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,3,11,0,"Standard service, met my basic expectations."
1402,1972,Graduation,Married,65685.0,0,1,3/29/2014,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,3,11,0,Might buy again if there's a good discount.
1403,1953,Graduation,Married,37716.0,0,1,4/21/2014,4,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,3,11,0,Might buy again if there's a good discount.
1404,1957,Graduation,Single,36864.0,0,1,8/13/2012,53,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,0,3,11,1,Will definitely be buying again. 5 stars.
1405,1970,Master,Married,44511.0,1,0,10/12/2012,39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,3,11,0,Might buy again if there's a good discount.
1406,1967,PhD,Married,36947.0,1,1,8/7/2012,49,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,3,11,0,"Standard service, met my basic expectations."
1407,1951,Master,Together,47352.0,0,1,4/11/2013,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,3,11,0,"Standard service, met my basic expectations."
1408,1953,Master,Married,67087.0,0,1,12/17/2013,40,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,3,11,0,"It was okay, nothing special."
1409,1950,Graduation,Married,57045.0,0,1,9/8/2012,40,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,3,11,0,Might buy again if there's a good discount.
1410,1953,PhD,Divorced,36957.0,1,1,9/6/2012,43,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,0,3,11,1,Excellent quality products and fast delivery!
1411,1977,PhD,Married,69389.0,0,1,9/28/2012,17,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,3,11,0,"Average experience, products were fine."
1412,1972,Graduation,Married,80134.0,1,0,5/20/2013,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,3,11,1,"Highly recommended, top-notch quality!"
1413,1969,Master,Married,43142.0,1,1,2/18/2014,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0,"It was okay, nothing special."
1414,1944,Graduation,Married,80589.0,0,0,1/22/2014,25,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,0,3,11,1,Absolutely love the selection of wines and meats.
1415,1990,Graduation,Single,34412.0,1,0,2/13/2013,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,3,11,0,Might buy again if there's a good discount.
1416,1979,Graduation,Single,57537.0,1,0,6/10/2013,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,3,11,0,Delivery took a bit long but the items were acceptable.
1417,1966,Basic,Together,22634.0,0,0,1/16/2013,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,3,11,0,"Standard service, met my basic expectations."
1418,1948,Graduation,Together,51315.0,0,0,2/23/2014,45,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,3,11,0,"Average experience, products were fine."
1419,1972,Graduation,Married,36026.0,2,1,3/16/2014,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,3,11,0,Might buy again if there's a good discount.
1420,1973,Graduation,Married,24639.0,1,1,1/28/2014,3,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,3,11,0,"It was okay, nothing special."
1421,1972,PhD,Together,34578.0,2,1,4/11/2014,1,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,3,11,0,Delivery took a bit long but the items were acceptable.
1422,1972,2n Cycle,Single,65704.0,0,0,10/13/2013,18,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,3,11,0,"It was okay, nothing special."
1423,1966,Graduation,Single,63810.0,0,1,11/11/2012,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,3,11,0,Great customer service and very smooth experience.
1424,1969,PhD,Together,54132.0,0,1,2/16/2014,81,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,Might buy again if there's a good discount.
1425,1959,Graduation,Married,18690.0,0,0,12/28/2012,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,3,11,0,Might buy again if there's a good discount.
1426,1970,Graduation,Married,28164.0,1,0,5/4/2013,23,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0,3,11,0,"It was okay, nothing special."
1427,1974,PhD,Married,34596.0,1,0,4/13/2013,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,3,11,0,"It was okay, nothing special."
1428,1972,PhD,Married,43269.0,1,0,9/16/2013,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,"Average experience, products were fine."
1429,1958,2n Cycle,Single,38741.0,1,1,3/30/2014,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,3,11,0,"Average experience, products were fine."
1430,1972,Graduation,Single,31907.0,0,0,3/4/2013,75,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,3,11,0,Delivery took a bit long but the items were acceptable.
1431,1983,Master,Married,27100.0,1,0,4/5/2013,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,3,11,0,"It was okay, nothing special."
1432,1973,2n Cycle,Divorced,31163.0,1,0,2/13/2014,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,3,11,0,"Average experience, products were fine."
1433,1985,Graduation,Married,92533.0,0,0,12/19/2013,84,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,3,11,0,Great customer service and very smooth experience.
1434,1973,Graduation,Single,34853.0,1,1,12/23/2013,75,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,3,11,0,"Standard service, met my basic expectations."
1435,1967,Graduation,Divorced,70844.0,1,1,10/30/2013,16,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,3,11,0,Delivery took a bit long but the items were acceptable.
1436,1979,2n Cycle,Married,31086.0,1,1,5/4/2013,79,16,2,11,3,0,16,2,1,1,2,8,1,0,0,0,0,0,3,11,0,Delivery took a bit long but the items were acceptable.
1437,1961,Graduation,Married,60544.0,1,1,8/25/2012,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,3,11,0,Might buy again if there's a good discount.
1438,1986,2n Cycle,Together,20491.0,0,0,1/25/2013,16,5,4,5,4,2,10,1,0,1,2,7,0,0,0,0,0,0,3,11,0,"Standard service, met my basic expectations."
1439,1964,Graduation,Married,42523.0,0,0,4/23/2014,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,3,11,0,"Average experience, products were fine."
1440,1983,Graduation,Married,39922.0,1,0,2/14/2013,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,3,11,0,"It was okay, nothing special."
1441,1952,Graduation,Together,33402.0,1,1,7/18/2013,60,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,3,11,0,Delivery took a bit long but the items were acceptable.
1442,1949,Master,Married,36408.0,1,1,9/21/2013,11,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,3,11,0,"Standard service, met my basic expectations."
1443,1979,Graduation,Together,21645.0,1,0,9/3/2012,75,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,0,3,11,1,Will definitely be buying again. 5 stars.
1444,1948,Master,Widow,78427.0,0,0,10/24/2012,36,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,0,3,11,1,Great customer service and very smooth experience.
1445,1946,Graduation,Together,82657.0,0,0,9/27/2013,71,966,168,672,246,105,126,1,7,5,10,4,0,1,0,1,0,0,3,11,0,"Highly recommended, top-notch quality!"
1446,1958,Graduation,Married,51876.0,0,0,10/15/2013,88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,3,11,0,"Standard service, met my basic expectations."
1447,1971,2n Cycle,Married,78041.0,0,0,12/16/2012,93,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,3,11,0,Great customer service and very smooth experience.
1448,1957,Graduation,Married,52852.0,0,1,12/1/2012,93,714,8,99,11,0,47,4,10,7,5,8,1,0,0,0,0,0,3,11,0,Might buy again if there's a good discount.
1449,1982,PhD,Together,70038.0,0,0,10/25/2013,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,3,11,0,Great customer service and very smooth experience.
1450,1973,2n Cycle,Together,69401.0,0,1,3/23/2014,41,399,27,159,58,8,39,4,4,4,5,2,0,0,0,0,0,0,3,11,0,"It was okay, nothing special."
